ranking,ISBN,title,author,publisher,genre,year
43,9784121024015 ,応仁の乱,呉座勇一,中央公論新社,日本歴史,2017
44,9784532134037 ,経営戦略入門,網倉久永,日経ＢＰＭ（日本経済新聞出版本部）,経営,2017
45,9784309226712 ,サピエンス全史　上,ユヴァル・ノア・ハラリ,河出書房新社,外国歴史,2017
46,9784641124387 ,マーケティング・サイエンス入門,古川一郎,有斐閣,経営,2017
47,9784873117386 ,入門Ｐｙｔｈｏｎ　３,ビル・ルバノビック,オライリー・ジャパン,電子通信,2017
48,9784061529021 ,深層学習,岡谷貴之,講談社,数学,2017
49,9784641137837 ,商法判例集,山下友信,有斐閣,法律,2017
50,9784480020475 ,思考の整理学,外山滋比古,筑摩書房,哲学,2017
51,9784872177572 ,にほんごチャレンジかんじＮ４ー５,唐澤和子,アスク出版,日本語,2017
52,9784385140483 ,全訳漢辞海,佐藤進（中国語）,三省堂,日本語,2017
53,9784130323765 ,刑事訴訟法,三井誠,東京大学出版会,法律,2017
54,9784641001503 ,国際条約集　２０１７年版,岩沢雄司,有斐閣,法律,2017
55,9784908108464 ,新問題研究要件事実,司法研修所,法曹会,法律,2017
56,9784906033492 ,公式ＴＯＥＩＣ　Ｌｉｓｔｅｎｉｎｇ　＆　Ｒｅａｄｉｎｇ問題集　１,Ｅｄｕｃａｔｉｏｎａｌ　Ｔｅｓｔｉｎｇ,国際ビジネスコミュニケーション協会,英米語,2017
57,9784641042940 ,ケースブック刑事訴訟法,井上正仁,有斐閣,法律,2017
58,9784641150171 ,はじめての国際経営,中川功一,有斐閣,経営,2017
59,9784842503332 ,生産の技術,中尾政之,養賢堂,機械,2017
60,9784774187051 ,ＬＡＴＥＸ２ε美文書作成入門,奥村晴彦,技術評論社,電子通信,2017
61,9784502085901 ,エッセンシャル管理会計,谷武幸,中央経済社,経営,2017
62,9784339018431 ,コンピュータアーキテクチャ,坂井修一,コロナ社,電子通信,2017
63,9784815806675 ,法曹の倫理,森際康友,名古屋大学出版会,法律,2017
64,9784535521940 ,事例研究行政法,曽和俊文,日本評論社,法律,2017
65,9784121024107 ,ポピュリズムとは何か,水島治郎,中央公論新社,政治,2017
66,9784621300572 ,クルーグマン国際経済学　上（貿易編）,ポール・Ｒ．クルーグマン,丸善出版,経済財政,2017
67,9784623065721 ,よくわかる卒論の書き方,白井利明,ミネルヴァ書房,日本語,2017
68,9784130321211 ,シリーズ日本の政治　１,川人貞史,東京大学出版会,政治,2017
69,9784883194766 ,日本語初級１大地メインテキスト,山崎佳子,スリーエーネットワーク,日本語,2017
70,9784320111660 ,現代数理統計学の基礎,久保川達也,共立出版,数学,2017
71,9784309226729 ,サピエンス全史　下,ユヴァル・ノア・ハラリ,河出書房新社,外国歴史,2017
72,9784757426221 ,完全攻略！ＴＯＥＦＬ　ＩＴＰテスト模試４回分,ポール・ワーデン,アルク（千代田区）,英米語,2017
73,9784641115170 ,憲法判例百選　１,長谷部恭男,有斐閣,法律,2017
74,9784130624183 ,東大がつくった高齢社会の教科書,東京大学高齢社会総合研究機構,東京大学出版会,医学薬学,2017
75,9784326504336 ,ダメな統計学,アレックス・ラインハート,勁草書房,経済財政,2017
76,9784862760852 ,イシューからはじめよ,安宅和人,英治出版,社会科学,2017
77,9784789016278 ,英文校正会社が教える英語論文のミス１００,エディテージ,ジャパンタイムズ,英米語,2017
78,9784641115163 ,倒産判例百選,伊藤真,有斐閣,法律,2017
79,9784641139091 ,刑法事例演習教材,井田良,有斐閣,法律,2017
80,9784492971321 ,就職四季報　２０１８年版,東洋経済新報社,東洋経済新報社,社会,2017
81,9784641123953 ,公共経済学,林正義,有斐閣,経済財政,2017
82,9784864810302 ,電磁波工学の基礎,中野義昭,数理工学社,電子通信,2017
83,9784641179257 ,民事訴訟法,三木浩一,有斐閣,法律,2017
84,9784641164772 ,企業会計入門,斎藤静樹,有斐閣,経営,2017
85,9784130013017 ,東大　２０１８,東京大学新聞社,東京大学新聞社,総記,2017
86,9784883194773 ,日本語初級１大地文型説明と翻訳英語版,山崎佳子,スリーエーネットワーク,日本語,2017
87,9784492313237 ,理工系のための経済学・ファイナンス理論,縄田和満,東洋経済新報社,経済財政,2017
88,9784822236571 ,新ビジョン２０５０,小宮山宏,日経ＢＰ,経営,2017
89,9784641164901 ,非伝統的金融政策,宮尾龍蔵,有斐閣,経済財政,2017
90,9784641115910 ,重要判例解説　平成２８年度,,有斐閣,法律,2017
91,9784883842544 ,コア・テキストマクロ経済学,宮尾龍蔵,新世社（渋谷区）,経済財政,2017
92,9784339032116 ,古典制御論,吉川恒夫,コロナ社,機械,2017
93,9784774183886 ,科学技術計算のためのＰｙｔｈｏｎ入門,中久喜健司,技術評論社,電子通信,2017
94,9784641003385 ,有斐閣判例六法　平成３０年版,中田裕康,有斐閣,法律,2017
95,9784000298551 ,岩波データサイエンス　ｖｏｌ．５,岩波データサイエンス刊行委員会,岩波書店,自然科学,2017
96,9784121024244 ,帝国大学,天野郁夫,中央公論新社,教育,2017
97,9784641137639 ,新基本民法　８,大村敦志,有斐閣,法律,2017
98,9784040800202 ,人工知能は人間を超えるか,松尾豊,ＫＡＤＯＫＡＷＡ,工学工業,2017
99,9784641115187 ,憲法判例百選　２,長谷部恭男,有斐閣,法律,2017
100,9784906033485 ,ＴＯＥＩＣテスト公式問題集,Ｅｄｕｃａｔｉｏｎａｌ　Ｔｅｓｔｉｎｇ,国際ビジネスコミュニケーション協会,英米語,2017
1,9784641009172 ,ポケット六法　平成２９年版,山下友信,有斐閣,法律,2016
2,9784641009165 ,ポケット六法　平成２８年版,山下友信,有斐閣,法律,2016
3,9784335304750 ,会社法,神田秀樹,弘文堂,法律,2016
4,9784641131521 ,行政法判例集　１,大橋洋一（行政法学）,有斐閣,法律,2016
5,9784641115309 ,会社法判例百選,岩原紳作,有斐閣,法律,2016
6,9784906033485 ,ＴＯＥＩＣテスト公式問題集,Ｅｄｕｃａｔｉｏｎａｌ　Ｔｅｓｔｉｎｇ,国際ビジネスコミュニケーション協会,英米語,2016
7,9784641136953 ,商法判例集,山下友信,有斐閣,法律,2016
8,9784641042926 ,判例刑法各論,西田典之,有斐閣,法律,2016
9,9784130323321 ,民法　２,内田貴,東京大学出版会,法律,2016
10,9784641115279 ,民事訴訟法判例百選,高橋宏志,有斐閣,法律,2016
11,9784000230520 ,債権総論,中田裕康,岩波書店,法律,2016
12,9784641164062 ,金融論,福田慎一,有斐閣,経済財政,2016
13,9784062579513 ,研究者としてうまくやっていくには,長谷川修司,講談社,自然科学,2016
14,9784492556733 ,東大生が書いた問題を解く力を鍛えるケース問題ノート,東大ケーススタディ研究会,東洋経済新報社,経営,2016
15,9784061529021 ,深層学習,岡谷貴之,講談社,数学,2016
16,9784641399136 ,上級民事訴訟法,伊藤眞（民事訴訟法）,有斐閣,法律,2016
17,9784010944318 ,ＴＯＥＦＬテスト英単語３８００,神部孝,旺文社,英米語,2016
18,9784130421324 ,財政学,持田信樹,東京大学出版会,経済財政,2016
19,9784641134959 ,民法判例集　債権各論,瀬川信久,有斐閣,法律,2016
20,9784641136977 ,講義物権・担保物権法,安永正昭,有斐閣,法律,2016
21,9784908108211 ,民事訴訟第一審手続の解説,司法研修所,法曹会,法律,2016
22,9784908108440 ,刑事第一審公判手続の概要　平成２１年版,司法研修所,法曹会,法律,2016
23,9784641131071 ,行政法判例集　２,大橋洋一（行政法学）,有斐閣,法律,2016
24,9784797226362 ,憲法,憲法判例研究会（２００７）,信山社出版,法律,2016
25,9784130323765 ,刑事訴訟法,三井誠,東京大学出版会,法律,2016
26,9784641042940 ,ケースブック刑事訴訟法,井上正仁,有斐閣,法律,2016
27,9784908108242 ,プラクティス刑事裁判,司法研修所,法曹会,法律,2016
28,9784492556542 ,現役東大生が書いた地頭を鍛えるフェルミ推定ノート,東大ケーススタディ研究会,東洋経済新報社,経営,2016
29,9784040800202 ,人工知能は人間を超えるか,松尾豊,ＫＡＤＯＫＡＷＡ,工学工業,2016
30,9784532134037 ,経営戦略入門,網倉久永,日経ＢＰＭ（日本経済新聞出版本部）,経営,2016
31,9784641115255 ,民法判例百選　３,水野紀子,有斐閣,法律,2016
32,9784789016278 ,英文校正会社が教える英語論文のミス１００,エディテージ,ジャパンタイムズ,英米語,2016
33,9784641115248 ,民法判例百選　２,中田裕康,有斐閣,法律,2016
34,9784641115231 ,民法判例百選　１,潮見佳男,有斐閣,法律,2016
35,9784641003361 ,有斐閣判例六法　平成２８年版,中田裕康,有斐閣,法律,2016
36,9784524259274 ,今日の治療薬　２０１６年版,浦部晶夫,南江堂,医学薬学,2016
37,9784872177572 ,にほんごチャレンジかんじＮ４ー５,唐澤和子,アスク出版,日本語,2016
38,9784046011688 ,大学４年間の経済学が１０時間でざっと学べる,井堀利宏,ＫＡＤＯＫＡＷＡ,経済財政,2016
39,9784641114975 ,労働判例百選,村中孝史,有斐閣,法律,2016
40,9784788945760 ,公務員試験速攻の時事　平成２８年度試験完全対応,資格試験研究会,実務教育出版,社会科学,2016
41,9784641164901 ,非伝統的金融政策,宮尾龍蔵,有斐閣,経済財政,2016
42,9784757426221 ,完全攻略！ＴＯＥＦＬ　ＩＴＰテスト模試４回分,ポール・ワーデン,アルク（千代田区）,英米語,2016
43,9784641139060 ,刑事訴訟法,酒巻匡,有斐閣,法律,2016
44,9784908108228 ,紛争類型別の要件事実,司法研修所,法曹会,法律,2016
45,9784764904873 ,深層学習,神嶌敏弘,近代科学社,情報科学,2016
46,9784641123953 ,公共経済学,林正義,有斐閣,経済財政,2016
47,9784641137295 ,事例で考える会社法,伊藤靖史,有斐閣,法律,2016
48,9784641003378 ,有斐閣判例六法　平成２９年版,中田裕康,有斐閣,法律,2016
49,9784883840915 ,コア・テキストマクロ経済学,宮尾龍蔵,新世社（渋谷区）,経済財政,2016
50,9784023310650 ,新ＴＯＥＩＣ　ＴＥＳＴ出る単特急金のフレーズ,ＴＥＸ加藤,朝日新聞出版,英米語,2016
51,9784641001497 ,国際条約集　２０１６年版,岩沢雄司,有斐閣,法律,2016
52,9784062195744 ,進め！！東大ブラック企業探偵団,大熊将八,講談社,社会科学,2016
53,9784000227995 ,憲法,芦部信喜,岩波書店,法律,2016
54,9784641115163 ,倒産判例百選,伊藤真,有斐閣,法律,2016
55,9784803724837 ,判例講座刑事訴訟法　捜査・証拠篇,川出敏裕,立花書房,法律,2016
56,9784492971314 ,就職四季報　２０１７年版,東洋経済新報社,東洋経済新報社,社会,2016
57,9784641131866 ,行政法　１,塩野宏,有斐閣,法律,2016
58,9784844380603 ,Ｐｙｔｈｏｎ機械学習プログラミング,セバスチャン・ラシュカ,インプレス,電子通信,2016
59,9784480020475 ,思考の整理学,外山滋比古,筑摩書房,哲学,2016
60,9784883194766 ,日本語初級１大地メインテキスト,山崎佳子,スリーエーネットワーク,日本語,2016
61,9784063956368 ,進撃の巨人　１９,諫山創,講談社,コミック,2016
62,9784815806675 ,法曹の倫理,森際康友,名古屋大学出版会,法律,2016
63,9784492973240 ,会社四季報業界地図　２０１６年版,東洋経済新報社,東洋経済新報社,経営,2016
64,9784130321211 ,シリーズ日本の政治　１,川人貞史,東京大学出版会,政治,2016
65,9784908108464 ,新問題研究要件事実,司法研修所,法曹会,法律,2016
66,9784526075360 ,メカ屋のための脳科学入門,高橋宏知,日刊工業新聞社,機械,2016
67,9784641144880 ,労働法,荒木尚志,有斐閣,法律,2016
68,9784335356452 ,憲法演習ノート,宍戸常寿,弘文堂,法律,2016
69,9784641179257 ,民事訴訟法,三木浩一,有斐閣,法律,2016
70,9784883194773 ,日本語初級１大地文型説明と翻訳英語版,山崎佳子,スリーエーネットワーク,日本語,2016
71,9784130350518 ,英米法総論　上,田中英夫,東京大学出版会,法律,2016
72,9784492557525 ,東大生が書いた議論する力を鍛えるディスカッションノート,吉田雅裕,東洋経済新報社,経営,2016
73,9784903474502 ,ディジタル画像処理,,画像情報教育振興協会,情報科学,2016
74,9784641179271 ,会社法,伊藤靖史,有斐閣,法律,2016
75,9784130323727 ,会社法,田中亘,東京大学出版会,法律,2016
76,9784088807263 ,ＯＮＥ　ＰＩＥＣＥ　巻８２,尾田栄一郎,集英社,コミック,2016
77,9784873117584 ,ゼロから作るＤｅｅｐ　Ｌｅａｒｎｉｎｇ,斎藤康毅,オライリー・ジャパン,電子通信,2016
78,9784087208238 ,「文系学部廃止」の衝撃,吉見俊哉,集英社,教育,2016
79,9784864810302 ,電磁波工学の基礎,中野義昭,数理工学社,電子通信,2016
80,9784788968752 ,国家総合職教養試験過去問５００　２０１７年度版,資格試験研究会,実務教育出版,社会科学,2016
81,9784641131774 ,行政法概説　２,宇賀克也,有斐閣,法律,2016
82,9784641131460 ,行政法概説　１,宇賀克也,有斐閣,法律,2016
83,9784641136915 ,民法判例集　担保物権・債権総論,瀬川信久,有斐閣,法律,2016
84,9784641131736 ,行政法　２,大橋洋一（行政法学）,有斐閣,法律,2016
85,9784307004787 ,必ずアクセプトされる医学英語論文,康永秀生,金原出版,医学薬学,2016
86,9784589037473 ,憲法の地図,大島義則,法律文化社,法律,2016
87,9784864662499 ,趣旨・規範ハンドブック　１（公法系）,,辰已法律研究所,法律,2016
88,9784873117386 ,入門Ｐｙｔｈｏｎ　３,ビル・ルバノビック,オライリー・ジャパン,電子通信,2016
89,9784807908721 ,ウォーレン有機化学　下,ジョナサン・クレイデン,東京化学同人,化学,2016
90,9784061538252 ,イラストで学ぶディープラーニング,山下隆義,講談社,電子通信,2016
91,9784480068385 ,がん幹細胞の謎にせまる,山崎裕人,筑摩書房,医学薬学,2016
92,9784641136342 ,家族法,窪田充見,有斐閣,法律,2016
93,9784800307637 ,８割が落とされる「Ｗｅｂテスト」完全突破法　２０１７年度版　１,ＳＰＩノートの会,洋泉社,社会科学,2016
94,9784641144682 ,知的財産法判例集,大渕哲也,有斐閣,法律,2016
95,9784641001480 ,租税法判例六法,中里実,有斐閣,法律,2016
96,9784641115170 ,憲法判例百選　１,長谷部恭男,有斐閣,法律,2016
97,9784000298520 ,岩波データサイエンス　ｖｏｌ．２,岩波データサイエンス刊行委員会,岩波書店,自然科学,2016
98,9784641150171 ,はじめての国際経営,中川功一,有斐閣,経営,2016
99,9784088806488 ,ＯＮＥ　ＰＩＥＣＥ　巻８１,尾田栄一郎,集英社,コミック,2016
100,9784130013000 ,東大　２０１７,東京大学新聞社,東京大学新聞社,総記,2016
1,9784641115248 ,民法判例百選　２,中田裕康,有斐閣,法律,2015
2,9784641009165 ,ポケット六法　平成２８年版,山下友信,有斐閣,法律,2015
3,9784641115231 ,民法判例百選　１,潮見佳男,有斐閣,法律,2015
4,9784641009158 ,ポケット六法　平成２７年版,井上正仁,有斐閣,法律,2015
5,9784040800202 ,人工知能は人間を超えるか,松尾豊,ＫＡＤＯＫＡＷＡ,工学工業,2015
6,9784641131521 ,行政法判例集　１,大橋洋一（行政法学）,有斐閣,法律,2015
7,9784641115255 ,民法判例百選　３,水野紀子,有斐閣,法律,2015
8,9784641134959 ,民法判例集　債権各論,瀬川信久,有斐閣,法律,2015
9,9784641131071 ,行政法判例集　２,大橋洋一（行政法学）,有斐閣,法律,2015
10,9784641179271 ,会社法,伊藤靖史,有斐閣,法律,2015
11,9784641131422 ,行政法　１,塩野宏,有斐閣,法律,2015
12,9784641048126 ,はじめてのアメリカ法,樋口範雄,有斐閣,法律,2015
13,9784641042926 ,判例刑法各論,西田典之,有斐閣,法律,2015
14,9784641139046 ,事例演習刑事訴訟法,古江頼隆,有斐閣,法律,2015
15,9784641134225 ,基本民法　２,大村敦志,有斐閣,法律,2015
16,9784641136953 ,商法判例集,山下友信,有斐閣,法律,2015
17,9784335304712 ,会社法,神田秀樹,弘文堂,法律,2015
18,9784166610136 ,イスラーム国の衝撃,池内恵,文藝春秋,日文評論,2015
19,9784906033461 ,ＴＯＥＩＣテスト新公式問題集　ｖｏｌ．６,Ｅｄｕｃａｔｉｏｎａｌ　Ｔｅｓｔｉｎｇ,国際ビジネスコミュニケーション協会,英米語,2015
20,9784641164062 ,金融論,福田慎一,有斐閣,経済財政,2015
21,9784010944318 ,ＴＯＥＦＬテスト英単語３８００,神部孝,旺文社,英米語,2015
22,9784641131774 ,行政法概説　２,宇賀克也,有斐閣,法律,2015
23,9784641139091 ,刑法事例演習教材,井田良,有斐閣,法律,2015
24,9784061529021 ,深層学習,岡谷貴之,講談社,数学,2015
25,9784641003354 ,有斐閣判例六法　平成２７年版,井上正仁,有斐閣,法律,2015
26,9784641399136 ,上級民事訴訟法,伊藤眞（民事訴訟法）,有斐閣,法律,2015
27,9784641131460 ,行政法概説　１,宇賀克也,有斐閣,法律,2015
28,9784061531536 ,できる研究者の論文生産術,ポール・Ｊ．シルヴィア,講談社,自然科学,2015
29,9784641003361 ,有斐閣判例六法　平成２８年版,中田裕康,有斐閣,法律,2015
30,9784641131439 ,行政法　２,塩野宏,有斐閣,法律,2015
31,9784641042940 ,ケースブック刑事訴訟法,井上正仁,有斐閣,法律,2015
32,9784757420908 ,ＴＯＥＩＣテスト究極の模試６００問,ヒロ前田,アルク（千代田区）,英米語,2015
33,9784130430517 ,課題設定の思考力,東京大学エグゼクティブマネジメントプログ,東京大学出版会,経営,2015
34,9784621089149 ,科学の健全な発展のために,日本学術振興会,丸善出版,自然科学,2015
35,9784788945715 ,公務員試験速攻の時事　平成２７年度試験完全対応,資格試験研究会,実務教育出版,社会科学,2015
36,9784641144491 ,労働法,荒木尚志,有斐閣,法律,2015
